package_name,mf_event_id,device_type,event_type,event_publisher_name,event_sub_publisher_name,event_campaign_id,page_id,placement_id,ad_group_id,key_word,customer_click_id,customer_event_id,transaction_id,risk_score,fraud_category,fraud_sub_category,inserted_date,event_date_time,ip_address,ip_country,landing_page_url,referral_url,user_agent
web.mFilterIt.cpv,256734585,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,voublv.1741163530311_2409:40d4:3114:61e2:8cc9:c5a5:f439:82a0,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:53:07.000Z,2409:40d4:3114:61e2:8cc9:c5a5:f439:82a0,IN_Rajasthan,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297766,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256734649,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,11lm3d4.1741328960024_2409:40c4:f:f889:b429:16ff:feec:de72,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:53:10.000Z,2409:40c4:f:f889:b429:16ff:feec:de72,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298676,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256734702,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399724,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:53:36.000Z,2401:4900:7c2b:5ca1:69ba:7022:1529:df17,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298713,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256734817,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,hbjoxy.1741241468893_2405:201:a004:a059:48f2:66e6:c92:7837,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:53:31.000Z,2405:201:a004:a059:48f2:66e6:c92:7837,IN_Odisha,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297689,None,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256735042,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,yjngws.1741330436823_2409:40c1:10bf:9c2e:8000::,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:54:00.000Z,2409:40c1:10bf:9c2e:8000::,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297856,None,"Mozilla/5.0 (Linux; U; Android 14; en-in; CPH2359 Build/UKQ1.230924.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.11.5.9"
web.mFilterIt.cpv,256735130,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399729,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:53:40.000Z,2409:40e4:9:cfac:649f:81ff:fe84:45c7,IN_Bihar,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298721,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256735633,mobile,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,h9nhhk.1741059596303_2409:40c2:200d:6572:d08f:2dff:fe72:be19,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:54:34.000Z,2409:40c2:200d:6572:d08f:2dff:fe72:be19,IN_Goa,https://diy.sharekhan.com/app/AccountApplication/StepReview/2297555,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256735786,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399705,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:55:32.000Z,183.182.85.155,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298686,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256736597,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399727,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:56:49.000Z,60.254.0.44,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298719,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256736760,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399624,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:56:35.000Z,125.22.134.90,IN_Haryana,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298575,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256736803,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2346862,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:56:30.000Z,2409:40e4:10a4:d675:74ce:3d4f:a273:947d,IN_Bihar,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2225103,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
web.mFilterIt.cpv,256737677,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,19qftyq.1741328667882_2405:201:4038:d8c0:fc24:b478:fc86:96fc,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:57:43.000Z,2405:201:4038:d8c0:fc24:b478:fc86:96fc,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298634,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256738461,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398202,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T06:59:49.000Z,2405:201:3012:b117:58c2:88:6bf1:318d,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2296780,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256739421,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2397965,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:01:35.000Z,2409:40e4:10a4:d675:3122:436b:3c4:15df,IN_Bihar,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2296449,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256739625,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,ehkrc5.1740727091153_2409:40d4:8:d64c:f966:e1ee:1d86:feaf,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:01:52.000Z,2409:40d4:8:d64c:f966:e1ee:1d86:feaf,IN_Rajasthan,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298728,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 13; SM-M526B) AppleWebKit/537.36 (KHTML, like Gecko) JioSphere/5.0.5 Chrome/127.0.6533.101 Mobile Safari/537.36"
web.mFilterIt.cpv,256739724,desktop,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2332049,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:02:09.000Z,125.22.134.90,IN_Haryana,https://diy.sharekhan.com/app/AccountApplication/StepReview/2210196,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256740825,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399732,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:03:20.000Z,183.182.85.155,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298725,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256742837,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,yt45kb.1741323995811_2409:40e1:1060:600e:a473:a9ff:fefe:2671,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:07:01.000Z,2409:40e1:1060:600e:a473:a9ff:fefe:2671,IN_West_Bengal,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298527,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256742865,desktop,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2397694,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:06:58.000Z,45.120.123.1,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2296116,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256743033,mobile,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2371012,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:07:20.000Z,2401:4900:52b7:fe8e:c84a:da3b:205d:f7cf,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepReview/2252637,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256743580,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1fpbq3t.1741329676680_2401:4900:8831:cb9b:18f7:c969:bb16:b340,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:07:45.000Z,2401:4900:8831:cb9b:18f7:c969:bb16:b340,IN_Haryana,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2285968,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256743596,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398469,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:08:45.000Z,2401:4900:1c19:d629:e9e7:5f6:8a62:2e52,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297131,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256743976,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,147a07t.1741331266487_106.51.53.51,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:09:21.000Z,106.51.53.51,IN_Andhra_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298509,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256744018,desktop,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398461,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:09:26.000Z,183.182.85.155,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepReview/2297120,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
web.mFilterIt.cpv,256745393,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399749,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:11:05.000Z,2a02:26f7:d6c1:4000:2000::1d,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298748,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256745426,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399750,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:11:12.000Z,125.22.134.90,IN_Haryana,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298747,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256745520,mobile,StepNomineeDetails,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,14uky7u.1741330102930_60.254.0.44,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:11:18.000Z,60.254.0.44,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepNomineeDetails/2298719,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256746000,mobile,StepNomineeDetails,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,voublv.1741163530311_106.219.71.57,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:12:19.000Z,106.219.71.57,IN_Rajasthan,https://diy.sharekhan.com/app/AccountApplication/StepNomineeDetails/2297766,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256747642,desktop,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1u3r0ew.1741163633977_106.222.197.213,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:15:55.000Z,106.222.197.213,IN_Tamil_Nadu,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2287797,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256749167,desktop,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2397820,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:17:47.000Z,2401:4900:472d:80c9:cce2:2e35:15dd:cd0c,IN_Uttar_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepReview/2296296,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256749423,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399761,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:19:01.000Z,122.161.242.173,IN_Jammu_and_Kashmir,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298764,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256749600,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,x7ce6u.1740645483020_2409:40f2:2054:253b:a0a3:e5ff:feca:f284,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:19:30.000Z,2409:40f2:2054:253b:a0a3:e5ff:feca:f284,IN_Karnataka,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2291527,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256749790,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399391,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:19:03.000Z,2401:4900:a204:cec1:ec37:429:23be:7339,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298306,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/134.0.6998.33 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256750311,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399765,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:20:27.000Z,103.173.221.209,IN_Uttar_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298770,https://diy.sharekhan.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256750977,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399738,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:20:47.000Z,125.22.134.90,IN_Haryana,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298733,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256751001,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1acbagq.1741159932263_2409:40c1:21:8144:8000::,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:20:52.000Z,2409:40c1:21:8144:8000::,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298732,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256753372,mobile,StepOtherInfo,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2351673,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:25:31.000Z,2405:201:201d:1035:c925:29bc:91af:2ec2,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepOtherInfo/2229944,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256753639,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2393611,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:26:03.000Z,2401:4900:1c96:6585:7032:b6df:9d4f:d222,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2291016,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256753903,mobile,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,cj0z8x.1741162176272_2409:40e0:3c:d20d:f0a1:40ff:fe6a:211b,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:26:22.000Z,2409:40e0:3c:d20d:f0a1:40ff:fe6a:211b,IN_West_Bengal,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2296762,https://esign.egov-nsdl.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256755179,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,e68skl.1741312026754_2409:40e2:169:6b18:b41f:1091:1fa7:4112,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:28:24.000Z,2409:40e2:169:6b18:b41f:1091:1fa7:4112,IN_Odisha,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2298471#,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256755242,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,5z4so4.1741170363686_43.242.208.70,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:28:21.000Z,43.242.208.70,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298785#,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-F127G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/21.0 Chrome/110.0.5481.154 Mobile Safari/537.36"
web.mFilterIt.cpv,256755275,mobile,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1bta8tp.1739170630178_2409:40e0:51:405e:8000::,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:28:50.000Z,2409:40e0:51:405e:8000::,IN_West_Bengal,https://diy.sharekhan.com/app/AccountApplication/StepReview/2292748,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256755411,mobile,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2133806,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:29:14.000Z,2402:3a80:42b1:629e:7a6d:ae94:3197:18b9,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2001608,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256756111,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,fkc7l9.1741332616918_117.98.122.201,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:30:20.000Z,117.98.122.201,IN_Jammu_and_Kashmir,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2298764,None,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256756629,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1kr6zon.1741332615108_43.240.8.169,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:30:16.000Z,43.240.8.169,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2298774,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256756631,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2399782,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:30:30.000Z,2402:3a80:41e1:931d:bce3:97b:3e1a:86e9,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2298793,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
web.mFilterIt.cpv,256756641,mobile,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2393509,NULL,0,Not Fraud,Not Fraud,3/7/2025,2025-03-07T07:30:57.000Z,2402:8100:3956:616f:1874:89ff:fe35:37ea,IN_Punjab,https://diy.sharekhan.com/app/AccountApplication/StepReview/2290891,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
